geneID,Ribo_Mock_RPKM_AVG,Ribo_IC_RPKM_AVG,RNA_Mock_RPKM_AVG,RNA_IC_RPKM_AVG,RNAlog2fc,RNA_adjp,Ribolog2fc,Ribo_adjp,TE_Mock,TE_IC,log2_TEfc
AT5G21940,50.38833129,40.66720578,255.0868556,235.3849478,0.017844027,0.961547121,-0.04946322,0.984477763,0.197534017,0.172768931,-0.193257318
AT5G21990,7.958968938,5.761235101,17.45413176,22.27165678,0.302677211,0.477239448,-0.268070329,0.920224397,0.455993403,0.258680131,-0.817843705
AT5G22000,6.780097047,10.82458421,41.06273238,55.39087733,0.522123811,0.135937791,0.604329536,0.563080614,0.165115584,0.195421787,0.243115022
AT5G22060,7.823563959,7.725348036,14.71946142,8.573685554,-0.41645456,0.280886483,-0.123671389,0.977375972,0.531511564,0.901053344,0.761511438
AT5G22080,2.615326001,1.592904896,5.355309556,9.974084524,0.40378197,0.770024838,-0.064279513,0.993235243,0.488361312,0.159704371,-1.612545114
AT5G22090,16.93103859,18.27102917,60.39392907,51.15268523,-0.20145364,0.378786657,-0.02140611,0.993889967,0.280343386,0.35718612,0.349480984
AT5G22250,8.859063278,19.17559994,18.45603214,56.54974627,1.773753602,1.22069E-13,1.157363634,0.091016066,0.480009095,0.33909259,-0.501382482
AT5G22340,6.40021367,3.550829464,34.13108639,23.88067306,-0.400984724,0.696192733,-0.765377274,0.64050134,0.187518604,0.14869051,-0.334721159
AT5G22380,3.920635461,18.13911309,12.08632546,99.40203677,2.866273156,2.12753E-18,2.056275564,0.000121919,0.324386057,0.182482308,-0.829955212
AT5G22440,5.879737919,6.378500706,38.55070967,25.67960739,-0.127186487,0.926343682,-0.761642397,0.69286726,0.152519577,0.248387781,0.703599775
AT5G22450,4.245290169,6.830159693,6.839062858,11.40450146,0.809142178,0.004385927,0.632008172,0.361873458,0.620741505,0.59890033,-0.051676684
AT5G22510,8.202299504,9.730634587,23.98556831,20.18112799,-0.238338336,0.494506669,0.382983939,0.771515916,0.341968112,0.48216505,0.495665279
AT5G22580,11.87960394,4.817932395,42.82992499,35.69612398,0.021593066,0.993625042,0.134464866,0.977375972,0.27736691,0.134970744,-1.039148962
AT5G22620,4.623969796,4.077801769,12.08140586,15.4154388,0.436995003,0.306984994,-0.030867863,0.996628465,0.382734414,0.264527129,-0.53292794
AT5G22630,5.929763709,16.95679109,23.42572241,73.78264433,1.677292308,5.2348E-22,1.518909183,0.000474901,0.253130452,0.229820864,-0.139371299
AT5G22640,7.221522476,7.20152196,14.86966961,12.11833327,-0.142078025,0.92509632,0.009632394,0.997319169,0.485654535,0.594266703,0.291180116
AT5G22650,6.02010624,2.929598574,20.13728057,20.49277602,0.145278853,0.857184791,-0.335247546,0.927958111,0.298953288,0.142957624,-1.064332514
AT5G22690,4.925121784,16.72435678,9.116415581,39.25955905,2.155173737,2.12949E-20,1.657475562,7.26256E-11,0.540247616,0.425994514,-0.342785949
AT5G22800,9.505053903,10.41114613,12.57051533,13.16275601,0.202741825,0.691481635,0.121226768,0.957926244,0.756138762,0.790954882,0.064944389
AT5G22830,4.595487596,4.387465767,9.829811579,5.252953619,-0.864149633,0.10377284,0.233129304,0.957926244,0.467505156,0.835237865,0.837204841
AT5G22920,31.85752555,24.86522644,136.7203744,105.7590397,-0.287850224,0.384864346,-0.130079683,0.953728363,0.233012276,0.235112067,0.012942627
AT5G22950,4.268318614,2.201813938,8.864161447,8.235497766,-0.123858258,0.967018989,-0.458681106,0.920224397,0.481525369,0.26735651,-0.848847005
AT5G23010,8.065205892,8.389831429,19.39602495,20.95373754,0.159243483,0.801703443,0.111540241,0.977375972,0.415817463,0.400397849,-0.054516126
AT5G23040,17.68061688,10.31183523,65.26617392,58.53060741,0.008007051,0.99520541,-0.641828373,0.585102859,0.270900159,0.17617851,-0.620723279
AT5G23060,62.54553248,53.18679327,227.8591368,218.0265578,0.041762018,0.915784563,0.086819036,0.957161107,0.274492098,0.243946397,-0.17020044
AT5G23110,2.780374379,3.46685248,2.26061693,2.341908437,0.088480966,0.945793716,0.32408152,0.657364819,1.22991841,1.480353555,0.267379164
AT5G23120,50.42765968,40.27492799,149.1871449,117.7257158,-0.22811405,0.262745068,-0.226540908,0.836533171,0.338016119,0.34210816,0.01736047
AT5G23130,2.512564741,1.653674618,8.367044158,5.789200795,-0.467053181,0.664001164,-0.361563915,0.943207839,0.300292994,0.285648171,-0.072131524
AT5G23150,2.025106615,1.854221502,2.975614333,4.538313242,0.634297189,0.242970601,-0.173840266,0.966506055,0.68056757,0.40857063,-0.736152905
AT5G23210,3.245404625,2.600066817,7.228182417,8.529528185,0.468749993,0.428447021,-0.189161771,0.97447605,0.448993182,0.304831259,-0.558682686
AT5G23350,3.401283407,4.609591968,4.618903806,4.319301626,0.262618966,0.801703443,0.092821263,0.988742131,0.736383252,1.067207703,0.535312264
AT5G23390,1.852851485,1.932183458,1.736290796,4.09954477,0.926004268,0.286280469,0.06770261,0.99102187,1.067132009,0.471316589,-1.178970289
AT5G23440,3.943043971,2.541700813,25.09394318,16.84623944,-0.190549535,0.90589739,-0.287798663,0.964811001,0.157131302,0.150876451,-0.058602968
AT5G23450,7.954885365,10.53273214,19.99032602,13.95323978,-0.34221282,0.339321415,0.407587824,0.692803458,0.39793675,0.754859252,0.923668531
AT5G23510,5.309150644,9.047023431,12.49660327,19.97951523,0.974423655,0.010969127,0.905647122,0.426983813,0.424847499,0.452814962,0.091976556
AT5G23540,3.787988616,3.456343371,20.51910848,25.77959147,0.617445032,0.112737781,0.011974068,0.997851096,0.184607856,0.134072853,-0.461446797
AT5G23610,4.035296328,2.973168363,8.48794261,4.714272639,-0.913121946,0.101933647,0.050730188,0.992735144,0.475415129,0.630673826,0.407706247
AT5G23630,3.6656939,3.356677024,6.136909458,2.794867044,-1.094669212,0.001844335,-0.00986138,0.997324194,0.597319208,1.201014922,1.007680054
AT5G23740,27.1996502,17.8537525,47.0939001,45.19059905,0.150490139,0.892972006,-0.310151251,0.891862226,0.577562065,0.395076695,-0.547843243
AT5G23850,3.194713255,2.164989382,4.176186242,3.864450925,0.026715775,0.992146229,-0.50451622,0.899651201,0.764983425,0.560232081,-0.44940389
AT5G23860,5.158777096,2.80040138,8.031808486,5.200041292,-0.735377439,0.208392062,-0.741733415,0.598051705,0.64229334,0.538534451,-0.254193698
AT5G23890,5.355775351,3.348435113,6.523248411,6.97032668,0.073918612,0.96321555,-0.46483181,0.7528024,0.821028882,0.480384244,-0.773244141
AT5G23900,21.20576853,20.03772362,82.49111034,99.37287005,0.309550362,0.418423686,0.230519078,0.919796702,0.257067318,0.201641792,-0.350351526
AT5G23920,3.728430775,3.245173015,15.54829755,11.07143363,-0.350074567,0.79196615,-0.131954712,0.987703677,0.239796721,0.293112267,0.289641416
AT5G24020,3.007416511,1.602561806,10.96430798,4.228280614,-0.576551206,0.677743846,-0.842502165,0.678006934,0.274291503,0.379010277,0.466527038
AT5G24030,16.79352339,10.51872324,28.57013397,22.8040652,-0.115206394,0.897479719,-0.461279821,0.587220481,0.587799953,0.461265268,-0.349728577
AT5G24120,5.914583449,7.539341505,10.56585002,12.62988887,0.244928763,0.763228352,0.26828059,0.922062997,0.559783022,0.596944405,0.092728847
AT5G24150,3.581339686,2.55053034,7.254243258,6.991611046,-0.079549292,0.967018989,-0.284784041,0.936826375,0.493688943,0.36479866,-0.436501904
AT5G24165,22.34910364,21.36784162,139.8928626,65.17437192,-0.848831051,0.001505812,-0.114076843,0.986063809,0.159758713,0.327856502,1.037169895
AT5G24210,11.980599,12.02947546,46.75521416,55.40963727,0.198471569,0.825947775,0.127537822,0.971959027,0.256240918,0.21710078,-0.239135964
AT5G24300,14.84963675,10.72890714,32.53801069,29.61660648,-0.02438591,0.98189672,-0.503736521,0.553709817,0.456378138,0.36225984,-0.333204805
AT5G24314,10.49165518,10.401662,60.21046317,67.17804541,0.250686576,0.505908894,0.071970239,0.989950827,0.174249701,0.154837223,-0.170403839
AT5G24400,4.863727524,4.474777431,16.31147518,24.26813941,0.695130768,0.369228383,0.098728613,0.987703677,0.298178275,0.184388978,-0.693422723
AT5G24430,6.675556152,10.39996409,15.1249139,21.90875603,0.583467883,0.252055376,0.692430024,0.384603568,0.441361597,0.474694413,0.105037965
AT5G24450,3.492295322,2.426939475,5.095376062,1.861675298,-1.540691695,0.00467491,-0.231602542,0.963798813,0.685385196,1.30363199,0.927549724
AT5G24490,36.95961892,22.30910642,103.3902924,91.10790583,-0.153719339,0.830426619,-0.188684761,0.901612329,0.357476684,0.24486466,-0.545864573
AT5G24500,2.176673019,1.540211414,5.842483212,2.423978251,-0.352774767,0.857206999,-0.295921996,0.963798813,0.372559568,0.63540645,0.770208622
AT5G24520,10.95394842,10.35783386,41.49668039,45.03161046,0.206092466,0.547734233,-0.263511431,0.922018668,0.26397168,0.230012513,-0.198670813
AT5G24530,5.213436995,5.708730713,25.48751414,8.939492114,-1.515206733,4.7304E-08,0.149526272,0.977375972,0.204548665,0.638596761,1.642461114
AT5G24650,6.126788548,3.172434309,20.86147821,9.173523526,-1.106498932,0.08284261,-0.396228079,0.918446523,0.29368909,0.345825058,0.235752738
AT5G24690,18.85794033,14.17129803,43.71976453,45.8026056,0.035236695,0.96321555,-0.255058908,0.878842945,0.431336731,0.309399385,-0.479344245
AT5G24710,9.147805717,6.079151673,13.0204342,9.436013288,-0.260589052,0.354357485,-0.507570087,0.477681352,0.702573016,0.644250012,-0.125027508
AT5G24800,2.763509863,2.400292227,15.38756496,6.620802592,-1.068771969,0.052760847,-0.002556593,0.999363834,0.179593709,0.362537954,1.013395225
AT5G24810,8.502354006,5.995085934,20.597409,23.3383997,0.155473,0.818496515,-0.238717827,0.900701154,0.412787551,0.256876479,-0.684324667
AT5G24850,2.689706424,1.977121945,3.521244444,3.989352823,0.15345168,0.935760083,-0.620559199,0.796396124,0.763851095,0.495599671,-0.624116198
AT5G24930,54.55165745,32.43959215,143.2488473,111.8804829,-0.253217518,0.067058275,-0.589061727,0.030817583,0.380817427,0.289948625,-0.393302206
AT5G25060,2.48734619,2.390420686,4.387660445,5.490743045,0.224817714,0.762714575,0.036529075,0.993885949,0.56689578,0.435354681,-0.380892294
AT5G25100,12.41679614,9.601955786,25.7384604,22.25177896,0.061850699,0.915857683,-0.295637032,0.826931091,0.482421868,0.431514074,-0.160887692
AT5G25250,9.187012886,31.5923347,10.93639329,84.46157826,2.814024817,1.6291E-46,2.218186945,2.11648E-21,0.840040463,0.374043859,-1.167251375
AT5G25265,15.32543669,20.82505364,39.62119116,40.66590648,0.05062083,0.970776026,0.456262857,0.678582244,0.386798989,0.512101056,0.404844508
AT5G25270,3.24681403,2.910610695,13.1064085,10.99240471,-0.081724039,0.94462422,0.080838215,0.988906775,0.247727211,0.2647838,0.096062511
AT5G25280,13.57973791,5.88458013,70.27793363,16.64240024,-1.7356207,4.95635E-16,-1.095371536,0.124243911,0.193229044,0.353589629,0.871764004
AT5G25350,11.55784318,4.439805802,33.00529512,16.87045641,-0.705214333,0.000515821,-0.725529656,0.208038531,0.350181483,0.263170462,-0.412105228
AT5G25440,11.05285701,19.54574067,38.79246477,39.95814069,0.246131595,0.726403463,0.766602196,0.42062461,0.284922783,0.489155409,0.779721911
AT5G25460,26.51730881,20.91459417,57.13289384,57.49051589,0.164516453,0.663516232,-0.191900165,0.918446523,0.464133829,0.363792077,-0.351426733
AT5G25520,3.042098865,3.297020174,4.171644673,3.905955268,0.067340086,0.977276874,-0.14534831,0.973057288,0.729232498,0.844100853,0.211036527
AT5G25540,6.227667082,6.479532784,25.54555258,22.27046865,0.171678687,0.863133365,-0.347551881,0.936826375,0.243786744,0.290947303,0.255138192
AT5G25610,33.93278738,30.87034143,100.1320771,103.170913,0.148771709,0.799661869,0.156894985,0.920224397,0.33888029,0.29921555,-0.179590579
AT5G25630,10.46893265,5.452459984,12.80243345,12.64061406,0.065035709,0.949725534,-0.848995831,0.443944769,0.817729902,0.43134455,-0.922783668
AT5G25760,2.315219655,2.127757308,20.42788468,11.72072007,-0.461228698,0.580630056,-0.594950476,0.884952175,0.113336241,0.181538105,0.679663146
AT5G25930,5.753323081,13.74721482,13.30835079,25.59117746,1.015967937,8.219E-12,1.223076392,4.50758E-05,0.432309245,0.537185709,0.313357236
AT5G25980,106.3324812,122.1745741,232.7856326,237.3416769,0.224825654,0.018154302,0.265227319,0.257881852,0.456782835,0.514762412,0.172398274
AT5G26000,242.8597055,270.8994928,500.403041,434.1512451,-0.075482796,0.674559071,0.208151944,0.183893951,0.485328197,0.62397493,0.362527385
AT5G26030,39.7420202,81.15465098,84.46076951,219.254054,1.379213156,1.14789E-15,1.200745755,1.73292E-15,0.470538221,0.370139797,-0.346241654
AT5G26210,3.075285392,1.775424785,7.136647036,13.65324269,0.490171699,0.514163036,-0.469361716,0.922062997,0.430914598,0.130036858,-1.728481369
AT5G26340,3.772885257,6.031946761,6.720045773,15.53334876,1.303001946,8.71721E-06,0.705728153,0.608941521,0.561437434,0.388322367,-0.531870452
AT5G26360,6.553637711,5.990934034,10.84441219,7.156084811,-0.252618958,0.804649368,-0.022080014,0.996883172,0.604333144,0.837180412,0.47019449
AT5G26710,8.722123262,6.235992432,9.765534051,8.779657345,-0.11627451,0.894017963,-0.426111251,0.731626207,0.89315374,0.710277427,-0.330525893
AT5G26742,33.41524688,23.63483123,69.27962292,50.7337042,-0.321559135,0.018911538,-0.436078764,0.158942738,0.482324318,0.465860548,-0.050105392
AT5G26751,7.71783431,6.762314556,11.09780389,14.27571371,0.088298708,0.943216773,0.202086976,0.957572781,0.695437979,0.473693624,-0.553967605
AT5G26760,2.189340148,2.114988359,2.493185062,2.963305183,0.444332956,0.818496515,-0.761799943,0.705479167,0.878129819,0.713726136,-0.299063634
AT5G26780,2.423510245,3.140093255,6.224739683,5.897051006,-0.000940814,0.999728904,-0.409423761,0.906973926,0.389335196,0.532485348,0.451729057
AT5G26820,8.36515669,6.758990675,24.48443355,17.78672051,-0.401990952,0.192462562,-0.184525782,0.956206514,0.341652041,0.380002074,0.153479546
AT5G26830,6.809553218,7.839847012,11.61496662,6.698514373,-0.673760605,0.171096908,0.251315682,0.913758882,0.586274024,1.170385936,0.997337296
AT5G26850,2.577439365,2.111103095,3.90137624,2.140529927,-0.723843674,0.274275323,-0.235015818,0.956159786,0.660648757,0.986252548,0.578073675
AT5G26910,2.045652897,2.401422542,3.589645126,3.535058597,0.371401675,0.741131983,0.26428058,0.941363014,0.569876081,0.679316191,0.253434999
AT5G26920,7.997564957,26.50155036,24.06965433,85.39198888,1.896728845,3.22409E-35,1.943378217,6.64923E-10,0.332267545,0.310351717,-0.098441255
AT5G27150,3.704284653,3.955491555,11.61349728,10.90671356,0.338549651,0.55495224,0.271744454,0.927958111,0.318963751,0.362665759,0.185248064
AT5G27290,7.879239374,7.020013865,29.97877668,37.44799799,0.365963523,0.226229854,0.146839834,0.971959027,0.262827248,0.187460325,-0.487529565
AT5G27380,5.523069136,7.329975776,16.19226528,16.90822503,0.133987334,0.851052069,0.38665696,0.855487131,0.341093049,0.43351539,0.345917857
AT5G27390,4.939796928,3.207540725,17.44367356,21.82280636,0.311546389,0.594783857,0.025188906,0.996883172,0.283185587,0.146981129,-0.946116895
AT5G27420,10.21224196,65.29825259,19.24515509,236.330228,3.678218394,1.1091E-155,2.619023339,6.92949E-30,0.530639629,0.276300891,-0.941492208
AT5G27430,3.539145425,2.648737631,10.53485781,11.85576459,0.632507458,0.60044524,-1.262569457,0.317708075,0.335946198,0.22341348,-0.588513963
AT5G27470,12.03389341,7.726087223,28.7163,22.49292198,-0.352793413,0.586545528,-0.449692806,0.742778419,0.419061418,0.343489709,-0.286894828
AT5G27520,3.788074768,4.282285211,17.64915083,22.00676894,0.37138348,0.400857502,-0.168235982,0.971959027,0.214632126,0.194589457,-0.141432492
AT5G27540,2.557892849,2.102896618,6.361560983,3.178323179,-1.108109051,0.020092477,-0.400553077,0.906973926,0.402085723,0.661637127,0.718537081
AT5G27560,9.568152352,9.025815236,19.89274955,14.23430256,0.017784097,0.989721267,-0.130131316,0.977375972,0.480986921,0.634089039,0.398687775
AT5G27640,3.656708625,3.456265201,10.12179298,13.07704947,0.178664839,0.738863555,0.017022645,0.996883172,0.361270838,0.264300078,-0.450903949
AT5G27700,14.19552313,7.039417099,109.2011755,88.8570074,0.185195784,0.575382336,-0.464454262,0.833374929,0.129994234,0.079221857,-0.714477212
AT5G27770,3.685166815,7.580427024,36.91661144,25.17253288,-0.293502822,0.594164071,1.197835392,0.34705405,0.099824081,0.301138827,1.592968941
AT5G27830,2.141413482,1.976444052,1.834628526,4.320544451,0.816505983,0.611117368,-0.081599903,0.99102187,1.167219113,0.457452544,-1.35138142
AT5G27840,4.293015245,4.558537521,16.02825338,14.19561738,-0.210756538,0.870727579,0.191999621,0.958516893,0.26784049,0.321122879,0.261751382
AT5G27850,23.11880455,13.64424854,108.9554652,71.65394843,-0.2137995,0.701520018,-0.439528502,0.756031447,0.212185818,0.190418656,-0.156153407
AT5G27920,2.528406841,1.23593446,15.35034641,7.608417546,-0.707497329,0.023562458,-0.516171622,0.889841989,0.164713341,0.162443038,-0.020023498
AT5G27970,1.559151136,1.163066247,2.333096345,3.70742757,0.804872892,0.14404498,-0.083663638,0.987703677,0.668275504,0.313712466,-1.091000132
AT5G28020,5.8100088,5.965005112,9.891249753,10.45337715,0.247444398,0.841630854,0.003138478,0.999363834,0.587388747,0.570629475,-0.041761359
AT5G28050,23.6778137,21.32298991,102.1261828,125.5594875,0.347152119,0.047925687,-0.018060728,0.996883172,0.231848612,0.169823805,-0.449144386
AT5G28060,12.74367624,8.899549137,54.25281436,52.92160993,0.049130212,0.988083363,0.197537721,0.922062997,0.234894289,0.168164747,-0.482136337
AT5G28500,11.85693151,7.349160472,33.49898337,31.52870736,0.023994035,0.989467505,-0.529538201,0.655288289,0.353948996,0.233094252,-0.60262805
AT5G28630,2.497843256,3.933051403,13.55633212,47.7683337,1.688431882,0.002154777,0.497998041,0.906326092,0.18425657,0.082335956,-1.162121571
AT5G28740,4.271822811,3.753514082,4.91506041,1.670040141,-1.19507439,0.025441189,-0.176796445,0.969223621,0.869129259,2.2475592,1.370716457
AT5G28750,18.52152878,12.36242381,150.0504322,147.1726875,0.021709416,0.989186752,-0.650422121,0.698761927,0.123435358,0.083999443,-0.555304039
AT5G28770,19.60575511,14.55804016,58.1564832,57.44546067,0.048169972,0.965327504,-0.448730614,0.75044202,0.337120713,0.253423682,-0.411713924
AT5G28830,1.413622476,2.942925988,8.112687926,8.437000124,-0.013197817,0.994562397,0.273864956,0.964026953,0.174248349,0.348811893,1.001304247
AT5G28840,37.17343531,32.80316994,90.35091799,67.45265801,-0.4251281,0.014702822,-0.052054245,0.985124941,0.411433953,0.48631397,0.241227183
AT5G28919,4.554743931,7.156928465,13.39079985,6.791273743,-0.411297053,0.59048679,0.376563118,0.918446523,0.340139796,1.053841847,1.631458659
AT5G30510,58.73966165,55.68226671,189.634788,175.5452862,0.005032819,0.991366964,-0.095156269,0.949450398,0.309751509,0.317196023,0.034263376
AT5G32440,5.257850107,1.282806764,20.95367717,25.27777851,0.18299273,0.841562073,-1.555320109,0.154712094,0.250927322,0.050748398,-2.305835383
AT5G32450,5.835668268,8.583489236,18.00524247,21.36512281,0.406973024,0.669472127,0.706909236,0.671438056,0.324109396,0.401752394,0.309825773
AT5G32470,2.996060186,2.500558944,7.722487097,7.123306327,-0.254154479,0.844990817,-0.327547715,0.927958111,0.38796571,0.351039086,-0.144297469
AT5G33320,5.358007334,6.043819758,16.38384413,12.39157597,-0.157304939,0.752379378,-0.241957479,0.918817256,0.327029926,0.487736166,0.576678293
AT5G34850,9.43642911,9.005524226,25.82849877,22.54509485,-0.086098021,0.903785697,-0.080374383,0.985124941,0.3653495,0.399444947,0.128719448
